관리기관명,경로당명,소재지,연락처,위도,경도
부산진구,부전1동 노인경로당,부산광역시 부산진구 부전로 130-10(부전동),051-805-5280,35.16085227,129.0560158
부산진구,진산 경로당,부산광역시 부산진구 범전로32번길 66(부전동),051-804-4518,35.16656699,129.0642567
부산진구,범전할머니 경로당,부산광역시 부산진구 시민공원로74번길 11-11(부전동),051-817-8448,35.16480078,129.0580318
부산진구,범양 경로당,부산광역시 부산진구 경마장로5번길 30-1(부전동),051-816-2161,35.16916038,129.0645540
부산진구,서부 경로당,부산광역시 부산진구 새싹로 90(부전동),051-803-2479,35.16496575,129.0535883
부산진구,범전아파트 경로당,부산광역시 부산진구 범양로 6(부전동),051-803-3978,35.16618913,129.0621222
부산진구,범전동 아름다운 경로당,부산광역시 부산진구 범양로 48(부전동),051-805-3787,35.16910829,129.0633019
부산진구,범전새마을경로당,부산광역시 부산진구 경마장로 12(부전동),,35.16777053,129.0637235
부산진구,삼한골든뷰센트럴파크아파트경로당,부산광역시 부산진구 중앙대로 821(부전동),,35.16502050,129.0627876
부산진구,부전2동제2경로당,부산광역시 부산진구 신천대로 148(부전동),051-804-5483,35.15520153,129.0517610
부산진구,네오스포아파트 경로당,부산광역시 부산진구 신천대로 122(부전동),051-934-2333,35.15364928,129.0540458
부산진구,부전2동제1경로당,부산광역시 부산진구 신천대로 94(부전동),051-807-6470,35.15166120,129.0556554
부산진구,연지 경로당,부산광역시 부산진구 연지로37번길 21(연지동),051-802-4915,35.17290179,129.0531529
부산진구,연지할머니경로당,부산광역시 부산진구 성지로31번길 4-14(초읍동),051-802-6884,35.17342399,129.0542574
부산진구,세동한신아파트 경로당,"부산광역시 부산진구 새싹로 177, 189, 183(연지동)",051-806-3979,35.17195096,129.0495070
부산진구,화인아파트 경로당,부산광역시 부산진구 동평로291번길 30,051-913-8168,35.17317900,129.0596005
부산진구,연지청구아파트 경로당,부산광역시 부산진구 성지로62번길 10(연지동),051-914-1370,35.17586680,129.0563200
부산진구,영선회경로당,부산광역시 부산진구 동평로183번길 50(연지동),051-816-2286,35.16911361,129.0492729
부산진구,연지2차청구아파트경로당,부산광역시 부산진구 동평로291번길 30-17(연지동),051-816-5862,35.17411091,129.0571426
부산진구,연지자이1차아파트 경로당,부산광역시 부산진구 동평로183번길 67(연지동),051-802-0817,35.17047297,129.0484341
부산진구,연지자이2차아파트경로당,부산광역시 부산진구 초연로 11(연지동),,35.17381781,129.0483564
부산진구,연지한신타워 경로당,"부산광역시 부산진구 성지로61번길 29, 30(연지동)",051-818-6722,35.17572379,129.0530796
부산진구,하나로경로당,부산광역시 부산진구 성지로18번길 7-5(연지동),070-7390-0280,35.17257143,129.0558931
부산진구,연지경동아파트 경로당,부산광역시 부산진구 초연로21번길 102(초읍동),051-808-8223,35.16889915,129.0469759
부산진구,초읍 노인정,부산광역시 부산진구 초읍천로43번길 14(초읍동),051-819-1579,35.17645028,129.0462275
부산진구,초읍제일 경로당,"부산광역시 부산진구 성지로143번길 9 , 2층(초읍동)",051-819-4474,35.18108723,129.0489110
부산진구,초읍제일할머니 경로당,"부산광역시 부산진구 성지로143번길 9 , 1층(초읍동)",051-807-1535,35.18108723,129.0489110
부산진구,장수정 경로당,부산광역시 부산진구 초읍동 181-1,051-803-9058,35.18125777,129.0521080
부산진구,반도아파트 경로당,부산광역시 부산진구 성지로93번길 30(초읍동),051-804-3120,35.17769305,129.0515570
부산진구,상록수부인 경로당,부산광역시 부산진구 초읍천로55번길 38(초읍동),051-819-2271,35.17733421,129.0451190
부산진구,초읍한신아파트 경로당,부산광역시 부산진구 월드컵대로 449(초읍동),051-816-3698,35.18329735,129.0518269
부산진구,삼환아파트노인정,부산광역시 부산진구 성지곡로 67(초읍동),,35.18781789,129.0481850
부산진구,성지곡학수경로당,부산광역시 부산진구 새싹로 295(초읍동),051-817-9936,35.18250363,129.0466894
부산진구,초연경로당,부산광역시 부산진구 성지로51번길 53(초읍동),051-818-8011,35.17700553,129.0528765
부산진구,선경성지곡아파트 경로당,"부산광역시 부산진구 새싹로 223, 221, 215(초읍동)",051-802-3566,35.17613403,129.0483971
부산진구,원당골 경로당,부산광역시 부산진구 성지로 74번나길 49(초읍동),051-802-5655,35.17921757,129.0576260
부산진구,초읍우신그린피아아파트경로당,부산광역시 부산진구 성지로114번길 68(초읍동),051-816-3647,35.18110433,129.0552351
부산진구,다정경로당,"부산광역시 부산진구 성지곡로33번길 22-6, 101호(초읍동,한울파크하임빌)",051-808-7171,35.18625516,129.0475281
부산진구,행복경로당,"부산광역시 부산진구 성지곡로33번길 22-6, 102호(초읍동, 한울파크하임빌)",,35.18625516,129.0475281
부산진구,혜도인파크에비뉴연지 경로당,"부산광역시 부산진구 새싹로 229(초읍동, 혜도인파크에비뉴연지)",,35.17668762,129.0479651
부산진구,포레나부산초읍아파트 경로당,"부산광역시 부산진구 초연로 6(초읍동, 포레나부산초읍)",051-817-2920,35.17580524,129.0457691
부산진구,익수 경로당,부산광역시 부산진구 범양로79번길 40(양정동),051-866-9294,35.17275760,129.0624273
부산진구,양정현대1차APT 노인정,부산광역시 부산진구 동평로 352(양정동),051-868-9288,35.17421247,129.0630391
부산진구,양정현대1차노인회(남),부산광역시 부산진구 동평로 352(양정동),051-851-2581,35.17421247,129.0630391
부산진구,화산 경로당,부산광역시 부산진구 범양로 122-1(양정동),051-864-0233,35.17390796,129.0658894
부산진구,정화 경로당,부산광역시 부산진구 범양로117번길 24(양정동),051-863-4252,35.17363240,129.0644257
부산진구,한나 경로당,부산광역시 부산진구 양지로17번길 76(양정동),051-864-1646,35.17159702,129.0723909
부산진구,제일 경로당,부산광역시 부산진구 양지로17번길 76(양정동),051-868-0333,35.17159702,129.0723909
부산진구,양지 경로당,부산광역시 부산진구 양지로17번길 39(양정동),051-862-7416,35.17037364,129.0710905
부산진구,현대2차아파트 경로당,부산광역시 부산진구 거제대로 37(양정동),051-866-0333,35.17072052,129.0665174
부산진구,양정현대2차 할머니경로당,부산광역시 부산진구 거제대로 37(양정동),051-866-0336,35.17072052,129.0665174
부산진구,황령 경로당,부산광역시 부산진구 양지로17번길 39(양정동),051-865-0094,35.17037364,129.0710905
부산진구,성우경로당,"부산광역시 부산진구 양성로59번길 14, 102호(양정동, 성우황토빌라8차)",051-868-1441,35.17109006,129.0634485
부산진구,대림할머니경로당,부산광역시 부산진구 범양로79번길 40(양정동),051-988-5556,35.17275760,129.0624273
부산진구,대원칸타빌멤버스노인정,"부산광역시 부산진구 거제대로 26, 105동(양정동)",051-853-0456,35.17097172,129.0686942
부산진구,양전경로당,부산광역시 부산진구 양지로 32-11(양정동),070-7390-3387,35.16741288,129.0705466
부산진구,양정2동 경로당,부산광역시 부산진구 중앙대로979번길 10-6(양정동),051-866-4756,35.17727185,129.0738488
부산진구,갤러리움노인정,부산광역시 부산진구 중앙대로969번길 11(양정동),,35.17585669,129.0728312
부산진구,양연경로당,부산광역시 부산진구 양연로16번길 26-1(양정동),051-852-0177,35.17402707,129.0778789
부산진구,영생 경로당,부산광역시 부산진구 전포대로186번길 21(전포동),051-807-4996,35.15316838,129.0667489
부산진구,송죽부인 경로당,부산광역시 부산진구 진남로 336(전포동),051-819-4214,35.15499213,129.0725349
부산진구,동백부인 경로당,부산광역시 부산진구 서전로68번길 43-1(전포동),051-802-2284,35.15591984,129.0675202
부산진구,일심 경로당,부산광역시 부산진구 진남로 336(전포동),051-805-3583,35.15499213,129.0725349
부산진구,본동 경로당,부산광역시 부산진구 서전로68번길 43-1(전포동),051-803-2604,35.15591984,129.0675202
부산진구,영운경로당,부산광역시 부산진구 진남로362번길 30(전포동),051-816-3688,35.15765581,129.0710003
부산진구,청우 경로당,"부산광역시 부산진구 진남로 344-1, 4동 110호(전포동, 시영아파트)",051-809-1202,35.15521541,129.0727683
부산진구,칠우 경로당,부산광역시 부산진구 전포대로162번길 31-1(전포동),051-819-9288,35.15101886,129.0672257
부산진구,삼정 경로당,부산광역시 부산진구 황령대로74번길 15(전포동),051-808-3428,35.14901500,129.0675397
부산진구,영우 경로당,부산광역시 부산진구 봉수로 31(전포동),051-803-0296,35.15143605,129.0710175
부산진구,영하 경로당,부산광역시 부산진구 봉수로15번길 78(전포동),051-806-6417,35.15363286,129.0713097
부산진구,삼우 경로당,부산광역시 부산진구 진남로 311-2(전포동),051-819-4549,35.15299496,129.0720916
부산진구,황령 경로당,부산광역시 부산진구 진남로291번길 39(전포동),051-816-8430,35.15053831,129.0726410
부산진구,황전 경로당,부산광역시 부산진구 진남로 311-2(전포동),051-816-6999,35.15299496,129.0720916
부산진구,황령부녀 경로당,부산광역시 부산진구 진남로291번길 39(전포동),051-802-2632,35.15053831,129.0726410
부산진구,근화 경로당,부산광역시 부산진구 봉수로15번길 78(전포동),051-818-7180,35.15363286,129.0713097
부산진구,전포부녀경로당,부산광역시 부산진구 황령대로90번길 36(전포동),051-809-6341,35.14862638,129.0686760
부산진구,한라비발디아파트 경로당,부산광역시 부산진구 전포대로 156(전포동),051-816-7709,35.15073324,129.0658830
부산진구,성북경로당,부산광역시 부산진구 서전로68번길 127-7(전포동),051-818-2993,35.15197995,129.0676114
부산진구,협성부녀 경로당,부산광역시 부산진구 진남로356번길 51(전포동),051-803-6005,35.15814683,129.0725544
부산진구,밭개마을 경로당,부산광역시 부산진구 진남로 306번길 17-1(전포동),,35.15312666,129.0724884
부산진구,화목경로당,부산광역시 부산진구 전포대로175번길 37-7(전포동),051-803-7064,35.15192722,129.0633634
부산진구,서면아이파크 경로당,"부산광역시 부산진구 동성로 50(전포동, 서면아이파크아파트)",,35.15514289,129.0687393
부산진구,동산 경로당,부산광역시 부산진구 진남로 472(전포동),051-816-8026,35.16621001,129.0699820
부산진구,성전 경로당,부산광역시 부산진구 동성로112번길 113(전포동),051-803-5423,35.16486526,129.0671104
부산진구,감로부녀 경로당,부산광역시 부산진구 진남로425번길 5-8(전포동),051-817-5638,35.16202873,129.0688295
부산진구,한신아파트노인정,"부산광역시 부산진구 전포대로 294(전포동,한신아파트)",051-808-8551,35.16282137,129.0668532
부산진구,산림 경로당,"부산광역시 부산진구 진남로 404(전포동, 대동아파트)",051-818-4486,35.16105532,129.0708584
부산진구,보성 경로당,부산광역시 부산진구 진남로376번길 9(전포동),051-817-3361,35.15846435,129.0713073
부산진구,부흥 노인정,부산광역시 부산진구 진남로373번길 55-5(전포동),051-807-8628,35.15922679,129.0686721
부산진구,대동 경로당,부산광역시 부산진구 동성로112번길 22(전포동),051-803-2564,35.16080026,129.0670792
부산진구,대동할머니 경로당,부산광역시 부산진구 동성로112번길 22(전포동),051-808-4853,35.16080026,129.0670792
부산진구,화신아파트 경로당,"부산광역시 부산진구 진남로356번길 90(전포동,화신아파트)",051-809-0416,35.16014334,129.0720538
부산진구,화신거화아파트 경로당,"부산광역시 부산진구 진남로 388(전포동,화신거화아파트)",051-816-1129,35.15948212,129.0713975
부산진구,양정메트로하이츠아파트 경로당,"부산광역시 부산진구 진남로 477(전포동, 양정테크로하이츠아파트)",051-809-0025,35.16716335,129.0692042
부산진구,서면롯데캐슬스카이경로당,"부산광역시 부산진구 전포대로275번길 20(전포동,서면롯데캐슬스카이아파트)",051-818-4555,35.16203595,129.0649440
부산진구,청산경로당,부산광역시 부산진구 진남로 398-1(전포동),,35.16036162,129.0708163
부산진구,전포LH아파트 경로당,"부산광역시 부산진구 중앙대로 862(전포동,전포LH아파트)",051-808-8882,35.16673742,129.0674203
